transaction_id,customer_id,account_age_days,transaction_amount,timestamp,is_fraud,hour,weekday,month,is_high_value,transaction_amount_log,channel_Atm,channel_Mobile,channel_Pos,channel_Web,kyc_verified_No,kyc_verified_Yes
TXN_201489,CUST_564,2213,15591.0,2025-08-23 18:30:03,0,18,5,8,0,9.654513241187397,0.0,1.0,0.0,0.0,0.0,1.0
TXN_201490,CUST_521,191,5744.0,2025-08-21 05:50:43,0,5,3,8,0,8.656085190282855,0.0,1.0,0.0,0.0,1.0,0.0
TXN_201491,CUST_778,2462,7369.0,2025-08-12 07:20:43,0,7,1,8,0,8.905172985183382,0.0,1.0,0.0,0.0,0.0,1.0
TXN_201492,CUST_438,544,11659.0,2025-08-17 23:51:48,0,23,6,8,0,9.363919459904483,0.0,0.0,0.0,1.0,0.0,1.0
TXN_201493,CUST_762,1532,4845.0,2025-08-09 10:17:49,0,10,5,8,0,8.48590890137647,0.0,0.0,0.0,1.0,0.0,1.0
TXN_201494,CUST_791,1201,140595.0,2025-08-21 06:07:11,1,6,3,8,1,11.853645808451873,0.0,0.0,0.0,1.0,0.0,1.0
TXN_201495,CUST_636,458,6801.0,2025-08-07 23:06:42,0,23,3,8,0,8.82497196556714,0.0,0.0,0.0,1.0,1.0,0.0
TXN_201496,CUST_398,2172,3556.0,2025-08-17 03:06:52,0,3,6,8,0,8.176672771948455,0.0,0.0,0.0,1.0,1.0,0.0
TXN_201497,CUST_489,431,14375.0,2025-08-20 21:42:37,0,21,2,8,0,9.573315428463395,0.0,1.0,0.0,0.0,1.0,0.0
TXN_201498,CUST_676,2972,4628.0,2025-08-07 17:24:48,0,17,3,8,0,8.44009614103127,0.0,0.0,0.0,1.0,1.0,0.0
TXN_201499,CUST_120,2655,18992.0,2025-08-12 03:42:48,0,3,1,8,0,9.851825769212237,0.0,0.0,0.0,1.0,0.0,1.0
TXN_201500,CUST_462,1822,13109.0,2025-08-15 04:42:00,0,4,4,8,0,9.481130576757746,0.0,0.0,1.0,0.0,1.0,0.0
TXN_201501,CUST_689,2705,6849.0,2025-08-01 08:36:23,0,8,4,8,0,8.83200393125627,0.0,0.0,0.0,1.0,0.0,1.0
TXN_201502,CUST_593,1270,221330.0,2025-08-11 13:00:33,0,13,0,8,1,12.307414597566218,0.0,0.0,0.0,1.0,0.0,1.0
TXN_201503,CUST_225,2289,25928.0,2025-08-11 18:19:24,0,18,0,8,0,10.163117312420749,0.0,1.0,0.0,0.0,0.0,1.0
TXN_201504,CUST_537,753,84968.0,2025-08-25 21:43:42,0,21,0,8,1,11.350041763068736,0.0,1.0,0.0,0.0,0.0,1.0
TXN_201505,CUST_761,500,16561.0,2025-08-18 22:24:29,0,22,0,8,0,9.714866193593645,0.0,0.0,0.0,1.0,0.0,1.0
TXN_201506,CUST_413,186,9575.0,2025-08-16 00:02:05,0,0,5,8,0,9.16701524723781,0.0,1.0,0.0,0.0,0.0,1.0
TXN_201507,CUST_559,1412,16108.0,2025-08-02 12:14:44,0,12,5,8,0,9.687133400997965,0.0,1.0,0.0,0.0,0.0,1.0
TXN_201508,CUST_437,782,12011.0,2025-08-22 08:18:03,0,8,4,8,0,9.39366142910322,0.0,1.0,0.0,0.0,0.0,1.0
TXN_201509,CUST_749,2330,8246.0,2025-08-24 10:05:47,0,10,6,8,0,9.017604776833355,0.0,1.0,0.0,0.0,0.0,1.0
TXN_201510,CUST_421,2108,6087.0,2025-08-09 03:14:36,0,3,5,8,0,8.714074899541522,0.0,1.0,0.0,0.0,0.0,1.0
TXN_201511,CUST_304,2703,69050.0,2025-08-16 19:04:35,0,19,5,8,1,11.142600640991803,0.0,1.0,0.0,0.0,0.0,1.0
TXN_201512,CUST_745,2049,5750.0,2025-08-15 07:41:01,0,7,4,8,0,8.657129031713755,0.0,0.0,0.0,1.0,0.0,1.0
TXN_201513,CUST_180,468,2424.0,2025-08-15 03:35:53,0,3,4,8,0,7.793586803371584,0.0,0.0,1.0,0.0,1.0,0.0
TXN_201514,CUST_121,2977,222680.0,2025-08-11 02:44:05,0,2,0,8,1,12.313495533036418,0.0,0.0,1.0,0.0,0.0,1.0
TXN_201515,CUST_570,1182,10446.0,2025-08-03 04:07:10,0,4,6,8,0,9.254070134837509,0.0,1.0,0.0,0.0,0.0,1.0
TXN_201516,CUST_642,1563,16285.0,2025-08-21 13:40:13,0,13,3,8,0,9.698061122027077,0.0,1.0,0.0,0.0,0.0,1.0
TXN_201517,CUST_106,1114,141653.0,2025-08-20 13:17:30,0,13,2,8,1,11.861142743476268,0.0,1.0,0.0,0.0,0.0,1.0
TXN_201518,CUST_727,2880,8461.0,2025-08-16 06:14:22,0,6,5,8,0,9.043340831280013,0.0,0.0,0.0,1.0,0.0,1.0
TXN_201519,CUST_689,1842,6347.0,2025-08-18 14:32:57,0,14,0,8,0,8.7558950816463,0.0,1.0,0.0,0.0,0.0,1.0
TXN_201520,CUST_403,2415,16261.0,2025-08-24 19:43:35,0,19,6,8,0,9.696586376767783,0.0,0.0,0.0,1.0,0.0,1.0
TXN_201521,CUST_566,851,12707.0,2025-08-23 10:06:22,0,10,5,8,0,9.449986995389407,0.0,0.0,1.0,0.0,0.0,1.0
TXN_201522,CUST_447,2141,9479.0,2025-08-07 07:32:24,1,7,3,8,0,9.156939595249067,0.0,0.0,1.0,0.0,1.0,0.0
TXN_201523,CUST_167,190,12140.0,2025-08-07 16:03:45,0,16,3,8,0,9.404343433543975,0.0,1.0,0.0,0.0,0.0,1.0
TXN_201524,CUST_106,2792,15197.0,2025-08-05 04:25:47,0,4,1,8,0,9.62891911922973,0.0,0.0,0.0,1.0,1.0,0.0
TXN_201525,CUST_233,2239,46498.0,2025-08-12 07:02:33,0,7,1,8,0,10.74718608596786,0.0,1.0,0.0,0.0,0.0,1.0
TXN_201526,CUST_639,644,7861.0,2025-08-21 18:07:41,0,18,3,8,0,8.969796305981806,0.0,1.0,0.0,0.0,0.0,1.0
TXN_201527,CUST_157,1566,19231.0,2025-08-02 00:28:00,0,0,5,8,0,9.864330837334935,0.0,1.0,0.0,0.0,0.0,1.0
TXN_201528,CUST_281,2750,3584.0,2025-08-14 19:44:50,0,19,3,8,0,8.184513753033722,0.0,1.0,0.0,0.0,0.0,1.0
TXN_201529,CUST_773,2281,22735.0,2025-08-13 17:49:36,0,17,2,8,0,10.031704850336881,0.0,0.0,0.0,1.0,0.0,1.0
TXN_201530,CUST_489,780,5458.0,2025-08-19 10:38:54,0,10,1,8,0,8.605020901781758,0.0,0.0,0.0,1.0,0.0,1.0
TXN_201531,CUST_313,2287,12430.0,2025-08-20 08:18:24,0,8,2,8,0,9.427948631791715,0.0,0.0,0.0,1.0,0.0,1.0
TXN_201532,CUST_691,2153,291257.0,2025-08-10 00:03:02,0,0,6,8,1,12.581964751295972,0.0,0.0,0.0,1.0,0.0,1.0
TXN_201533,CUST_432,1579,5175.0,2025-08-06 20:09:38,0,20,2,8,0,8.551787836180736,0.0,1.0,0.0,0.0,0.0,1.0
TXN_201534,CUST_222,1824,14311.0,2025-08-02 06:16:39,0,6,5,8,0,9.568853625188556,0.0,0.0,0.0,1.0,0.0,1.0
TXN_201535,CUST_194,2103,13327.0,2025-08-04 19:17:05,1,19,0,8,0,9.497622364406624,0.0,1.0,0.0,0.0,1.0,0.0
TXN_201536,CUST_543,2851,32958.0,2025-08-25 22:07:42,0,22,0,8,0,10.403019643757322,0.0,1.0,0.0,0.0,0.0,1.0
TXN_201537,CUST_786,640,8009.0,2025-08-01 19:52:38,0,19,4,8,0,8.988446040062405,0.0,1.0,0.0,0.0,1.0,0.0
TXN_201538,CUST_284,653,8295.0,2025-08-05 11:25:59,0,11,1,8,0,9.023528749909364,1.0,0.0,0.0,0.0,0.0,1.0
TXN_201539,CUST_336,2032,7890.0,2025-08-22 05:53:32,0,5,4,8,0,8.973478148521036,0.0,1.0,0.0,0.0,0.0,1.0
TXN_201540,CUST_402,2672,8993.0,2025-08-09 12:41:08,0,12,5,8,0,9.104312967330653,0.0,1.0,0.0,0.0,0.0,1.0
TXN_201541,CUST_617,2150,6695.0,2025-08-03 19:54:32,0,19,6,8,0,8.80926561216931,0.0,0.0,0.0,1.0,0.0,1.0
TXN_201542,CUST_726,2064,3871.0,2025-08-25 17:36:52,0,17,0,8,0,8.261526448396468,0.0,1.0,0.0,0.0,0.0,1.0
TXN_201543,CUST_101,1900,14224.0,2025-08-13 08:37:30,1,8,2,8,0,9.562756258994531,0.0,1.0,0.0,0.0,1.0,0.0
TXN_201544,CUST_556,446,20062.0,2025-08-19 18:25:13,0,18,1,8,0,9.9066326016802,1.0,0.0,0.0,0.0,0.0,1.0
TXN_201545,CUST_488,1461,4557.0,2025-08-07 04:49:05,0,4,3,8,0,8.42463920980563,0.0,0.0,0.0,1.0,0.0,1.0
TXN_201546,CUST_572,2843,7873.0,2025-08-20 23:43:50,0,23,2,8,0,8.971321471503682,1.0,0.0,0.0,0.0,0.0,1.0
TXN_201547,CUST_452,1683,15763.0,2025-08-21 10:20:51,0,10,3,8,0,9.665484138314895,0.0,0.0,1.0,0.0,0.0,1.0
TXN_201548,CUST_319,594,4963.0,2025-08-14 06:41:33,0,6,3,8,0,8.509967146324497,0.0,0.0,0.0,1.0,1.0,0.0
TXN_201549,CUST_438,1222,3651.0,2025-08-15 10:18:39,0,10,4,8,0,8.20303024171486,0.0,0.0,0.0,1.0,0.0,1.0
TXN_201550,CUST_197,2959,5043.0,2025-08-03 01:12:43,0,1,6,8,0,8.52595469708481,0.0,1.0,0.0,0.0,0.0,1.0
TXN_201551,CUST_790,2484,3687.0,2025-08-07 05:10:01,0,5,3,8,0,8.212839584676484,0.0,1.0,0.0,0.0,0.0,1.0
TXN_201552,CUST_381,2071,9357.0,2025-08-15 05:34:02,0,5,4,8,0,9.143986871426161,0.0,1.0,0.0,0.0,0.0,1.0
TXN_201553,CUST_468,2519,12407.0,2025-08-19 17:04:30,0,17,1,8,0,9.426096704856375,0.0,0.0,1.0,0.0,1.0,0.0
TXN_201554,CUST_480,2098,4599.0,2025-08-04 13:16:25,0,13,0,8,0,8.433811582477187,0.0,1.0,0.0,0.0,0.0,1.0
TXN_201555,CUST_427,1996,20780.0,2025-08-17 15:49:37,0,15,6,8,0,9.941794386690715,0.0,1.0,0.0,0.0,0.0,1.0
TXN_201556,CUST_304,225,7516.0,2025-08-02 19:23:57,0,19,5,8,0,8.924922401177469,0.0,0.0,0.0,1.0,0.0,1.0
TXN_201557,CUST_598,1946,22775.0,2025-08-14 02:48:39,0,2,3,8,0,10.033462628957874,0.0,1.0,0.0,0.0,0.0,1.0
TXN_201558,CUST_668,2019,7071.0,2025-08-13 18:19:44,0,18,2,8,0,8.863898604317479,0.0,1.0,0.0,0.0,0.0,1.0
TXN_201559,CUST_602,12,4733.0,2025-08-19 04:33:07,1,4,1,8,0,8.46252579007393,0.0,1.0,0.0,0.0,0.0,1.0
TXN_201560,CUST_684,2170,11671.0,2025-08-08 11:07:32,0,11,4,8,0,9.364948090202622,0.0,0.0,0.0,1.0,0.0,1.0
TXN_201561,CUST_645,2057,10099.0,2025-08-24 04:06:25,1,4,6,8,0,9.22029070282935,0.0,0.0,0.0,1.0,1.0,0.0
TXN_201562,CUST_150,495,93968.0,2025-08-12 21:00:35,0,21,1,8,1,11.45072021962633,0.0,1.0,0.0,0.0,0.0,1.0
TXN_201563,CUST_517,2080,16915.0,2025-08-16 22:18:11,1,22,5,8,0,9.73601519859238,0.0,1.0,0.0,0.0,0.0,1.0
TXN_201564,CUST_644,1264,52142.0,2025-08-21 04:34:49,0,4,3,8,1,10.861745223231589,0.0,1.0,0.0,0.0,0.0,1.0
TXN_201565,CUST_682,2108,12537.0,2025-08-08 00:44:44,0,0,4,8,0,9.436519311833914,0.0,0.0,0.0,1.0,1.0,0.0
TXN_201566,CUST_431,649,5007.0,2025-08-21 14:29:01,0,14,3,8,0,8.518791912779934,0.0,0.0,0.0,1.0,0.0,1.0
TXN_201567,CUST_587,75,243649.0,2025-08-09 05:57:52,0,5,5,8,1,12.403488048271653,0.0,0.0,0.0,1.0,0.0,1.0
TXN_201568,CUST_534,43,3304.0,2025-08-16 17:10:55,1,17,5,8,0,8.103191752285786,0.0,0.0,0.0,1.0,1.0,0.0
TXN_201569,CUST_250,1012,5789.0,2025-08-06 04:54:29,0,4,2,8,0,8.663887570567042,0.0,1.0,0.0,0.0,0.0,1.0
TXN_201570,CUST_581,456,5605.0,2025-08-13 20:50:05,0,20,2,8,0,8.631592731724734,0.0,1.0,0.0,0.0,0.0,1.0
TXN_201571,CUST_292,631,30768.0,2025-08-10 22:25:35,0,22,6,8,0,10.334262968600457,0.0,1.0,0.0,0.0,0.0,1.0
TXN_201572,CUST_577,2308,105710.0,2025-08-09 10:47:53,1,10,5,8,1,11.568464234560931,0.0,1.0,0.0,0.0,0.0,1.0
TXN_201573,CUST_170,173,5329.0,2025-08-03 18:31:08,0,18,6,8,0,8.58110651715989,0.0,0.0,0.0,1.0,0.0,1.0
TXN_201574,CUST_300,2530,26053.0,2025-08-01 06:02:36,0,6,4,8,0,10.16792658625751,0.0,0.0,0.0,1.0,0.0,1.0
TXN_201575,CUST_788,700,6950.0,2025-08-24 02:58:42,0,2,6,8,0,8.846640813100485,0.0,1.0,0.0,0.0,0.0,1.0
TXN_201576,CUST_618,273,247479.0,2025-08-16 22:46:12,1,22,5,8,1,12.419085049644925,0.0,0.0,0.0,1.0,0.0,1.0
TXN_201577,CUST_457,969,5772.0,2025-08-06 00:17:19,0,0,2,8,0,8.660947155060933,0.0,0.0,0.0,1.0,0.0,1.0
TXN_201578,CUST_579,653,7562.0,2025-08-02 05:51:37,0,5,5,8,0,8.93102321585603,0.0,1.0,0.0,0.0,1.0,0.0
TXN_201579,CUST_470,2569,34817.0,2025-08-21 17:09:31,0,17,3,8,0,10.457889773418664,0.0,0.0,0.0,1.0,1.0,0.0
TXN_201580,CUST_756,2735,5596.0,2025-08-15 00:57:51,0,0,4,8,0,8.62998601889136,0.0,0.0,0.0,1.0,0.0,1.0
TXN_201581,CUST_760,2270,5397.0,2025-08-13 02:05:30,0,2,2,8,0,8.59378379357795,0.0,1.0,0.0,0.0,0.0,1.0
TXN_201582,CUST_574,2358,134190.0,2025-08-13 15:32:52,1,15,2,8,1,11.807019437187364,0.0,1.0,0.0,0.0,1.0,0.0
TXN_201583,CUST_668,1185,16207.0,2025-08-18 02:24:03,0,2,0,8,0,9.693260226488464,0.0,1.0,0.0,0.0,0.0,1.0
TXN_201584,CUST_249,2865,4998.0,2025-08-20 04:29:20,0,4,2,8,0,8.51699317141357,1.0,0.0,0.0,0.0,0.0,1.0
TXN_201585,CUST_393,2578,4199.0,2025-08-10 21:19:22,0,21,6,8,0,8.34283980427146,0.0,0.0,0.0,1.0,0.0,1.0
TXN_201586,CUST_108,362,9754.0,2025-08-19 16:56:34,0,16,1,8,0,9.185535253057212,0.0,1.0,0.0,0.0,0.0,1.0
TXN_201587,CUST_239,1401,6735.0,2025-08-16 14:34:59,0,14,5,8,0,8.815221555922163,0.0,0.0,0.0,1.0,1.0,0.0
TXN_201588,CUST_612,2239,5785.0,2025-08-03 11:44:50,1,11,6,8,0,8.66319648553608,1.0,0.0,0.0,0.0,1.0,0.0
TXN_201589,CUST_614,994,3376.0,2025-08-03 17:52:44,0,17,6,8,0,8.124743020385568,0.0,1.0,0.0,0.0,0.0,1.0
TXN_201590,CUST_128,1788,274162.0,2025-08-05 19:39:14,0,19,1,8,1,12.521478099003941,0.0,0.0,1.0,0.0,0.0,1.0
TXN_201591,CUST_422,135,3659.0,2025-08-09 08:40:03,0,8,5,8,0,8.205218426395412,0.0,0.0,0.0,1.0,1.0,0.0
TXN_201592,CUST_174,834,260928.0,2025-08-19 21:10:00,1,21,1,8,1,12.47200361864644,0.0,1.0,0.0,0.0,0.0,1.0
TXN_201593,CUST_136,2525,10742.0,2025-08-22 02:22:09,0,2,4,8,0,9.282009658666542,0.0,0.0,1.0,0.0,0.0,1.0
TXN_201594,CUST_624,2777,2829.0,2025-08-04 03:20:34,0,3,0,8,0,7.948031990637284,1.0,0.0,0.0,0.0,0.0,1.0
TXN_201595,CUST_554,1769,10300.0,2025-08-16 14:35:20,0,14,5,8,0,9.239996256883693,1.0,0.0,0.0,0.0,0.0,1.0
TXN_201596,CUST_243,1137,5596.0,2025-08-17 22:23:03,0,22,6,8,0,8.62998601889136,0.0,0.0,0.0,1.0,0.0,1.0
TXN_201597,CUST_778,1119,17908.0,2025-08-17 14:29:56,0,14,6,8,0,9.79305865876674,0.0,0.0,0.0,1.0,0.0,1.0
TXN_201598,CUST_517,385,18393.0,2025-08-24 06:09:46,0,6,6,8,0,9.819779803462643,0.0,0.0,0.0,1.0,0.0,1.0
TXN_201599,CUST_687,1056,6857.0,2025-08-01 11:00:17,0,11,4,8,0,8.833171133022866,0.0,0.0,0.0,1.0,0.0,1.0
TXN_201600,CUST_740,1642,2955.0,2025-08-24 01:09:04,0,1,6,8,0,7.991592282068092,0.0,1.0,0.0,0.0,1.0,0.0
TXN_201601,CUST_536,1534,3640.0,2025-08-24 19:02:16,0,19,6,8,0,8.200013648175434,0.0,0.0,1.0,0.0,0.0,1.0
TXN_201602,CUST_624,1279,6594.0,2025-08-07 22:22:25,0,22,3,8,0,8.794067065151415,0.0,0.0,0.0,1.0,0.0,1.0
TXN_201603,CUST_229,1419,210327.0,2025-08-21 10:33:54,0,10,3,8,1,12.256423495956895,1.0,0.0,0.0,0.0,0.0,1.0
TXN_201604,CUST_153,731,16201.0,2025-08-02 15:35:39,0,15,5,8,0,9.692889970390437,0.0,1.0,0.0,0.0,0.0,1.0
TXN_201605,CUST_582,475,7527.0,2025-08-23 00:11:43,0,0,5,8,0,8.926384681265215,0.0,0.0,1.0,0.0,0.0,1.0
TXN_201606,CUST_315,1561,4322.0,2025-08-06 16:51:27,0,16,2,8,0,8.371704884667631,0.0,0.0,1.0,0.0,1.0,0.0
TXN_201607,CUST_298,2193,176785.0,2025-08-21 02:04:25,1,2,3,8,1,12.08269524052998,0.0,1.0,0.0,0.0,0.0,1.0
TXN_201608,CUST_503,2218,220037.0,2025-08-02 06:31:21,0,6,5,8,1,12.301555537691588,1.0,0.0,0.0,0.0,0.0,1.0
TXN_201609,CUST_751,1441,8752.0,2025-08-17 02:41:41,0,2,6,8,0,9.077151777732437,0.0,0.0,0.0,1.0,0.0,1.0
TXN_201610,CUST_783,2872,299358.0,2025-08-08 02:10:38,0,2,4,8,1,12.60939880104269,0.0,1.0,0.0,0.0,0.0,1.0
TXN_201611,CUST_116,1459,8217.0,2025-08-11 19:08:58,0,19,0,8,0,9.014082149443356,0.0,0.0,0.0,1.0,0.0,1.0
TXN_201612,CUST_300,2606,3446.0,2025-08-03 03:23:07,0,3,6,8,0,8.145259566516865,0.0,1.0,0.0,0.0,0.0,1.0
TXN_201613,CUST_127,1950,161240.0,2025-08-07 13:46:30,0,13,3,8,1,11.990655419146874,0.0,1.0,0.0,0.0,1.0,0.0
TXN_201614,CUST_705,233,12147.0,2025-08-09 01:43:59,0,1,5,8,0,9.404919826165639,0.0,1.0,0.0,0.0,0.0,1.0
TXN_201615,CUST_441,2413,13901.0,2025-08-25 09:13:15,0,9,0,8,0,9.53978799366043,0.0,0.0,0.0,1.0,0.0,1.0
TXN_201616,CUST_107,2853,3870.0,2025-08-11 20:12:46,0,20,0,8,0,8.261268150577648,0.0,0.0,0.0,1.0,0.0,1.0
TXN_201617,CUST_455,1650,7338.0,2025-08-24 16:16:04,0,16,6,8,0,8.900957872545062,1.0,0.0,0.0,0.0,0.0,1.0
TXN_201618,CUST_385,2865,6251.0,2025-08-10 01:51:31,0,1,6,8,0,8.740656691541368,0.0,0.0,0.0,1.0,0.0,1.0
TXN_201619,CUST_793,1927,3384.0,2025-08-13 00:25:08,0,0,2,8,0,8.127109185346375,0.0,1.0,0.0,0.0,0.0,1.0
TXN_201620,CUST_607,680,11444.0,2025-08-18 21:15:43,0,21,0,8,0,9.345308232386667,0.0,1.0,0.0,0.0,0.0,1.0
TXN_201621,CUST_232,1959,270075.0,2025-08-24 18:23:03,0,18,6,8,1,12.506458679853514,0.0,0.0,1.0,0.0,0.0,1.0
TXN_201622,CUST_369,2361,6375.0,2025-08-22 06:14:04,0,6,4,8,0,8.760296220470051,0.0,1.0,0.0,0.0,0.0,1.0
TXN_201623,CUST_545,997,6407.0,2025-08-17 00:54:38,0,0,6,8,0,8.765302488748196,0.0,0.0,0.0,1.0,0.0,1.0
TXN_201624,CUST_413,2683,16916.0,2025-08-24 10:07:00,0,10,6,8,0,9.736074312475292,0.0,1.0,0.0,0.0,1.0,0.0
TXN_201625,CUST_793,185,7146.0,2025-08-09 04:05:20,0,4,5,8,0,8.874447967219979,0.0,0.0,0.0,1.0,0.0,1.0
TXN_201626,CUST_604,2143,6676.0,2025-08-22 14:25:14,0,14,4,8,0,8.806424063857868,0.0,0.0,0.0,1.0,0.0,1.0
TXN_201627,CUST_643,1916,2907.0,2025-08-07 09:00:39,0,9,3,8,0,7.97522083865341,0.0,0.0,0.0,1.0,1.0,0.0
TXN_201628,CUST_482,1876,6061.0,2025-08-21 19:19:20,0,19,3,8,0,8.709795057617749,0.0,0.0,0.0,1.0,0.0,1.0
TXN_201629,CUST_354,536,5628.0,2025-08-18 22:01:44,0,22,0,8,0,8.635687085464026,0.0,1.0,0.0,0.0,0.0,1.0
TXN_201630,CUST_432,2837,6452.0,2025-08-15 02:06:32,0,2,4,8,0,8.77230041793584,0.0,0.0,1.0,0.0,0.0,1.0
TXN_201631,CUST_157,2711,22409.0,2025-08-07 06:49:23,0,6,3,8,0,10.017262566794972,0.0,0.0,1.0,0.0,0.0,1.0
TXN_201632,CUST_662,314,7960.0,2025-08-11 14:37:48,0,14,0,8,0,8.982309899088579,0.0,0.0,1.0,0.0,0.0,1.0
TXN_201633,CUST_568,2023,14776.0,2025-08-14 19:10:31,0,19,3,8,0,9.600827196903634,0.0,0.0,1.0,0.0,1.0,0.0
TXN_201634,CUST_798,478,5221.0,2025-08-09 22:00:23,0,22,5,8,0,8.560635749259074,0.0,1.0,0.0,0.0,0.0,1.0
TXN_201635,CUST_739,2042,79561.0,2025-08-21 21:15:52,0,21,3,8,1,11.28429187091238,0.0,0.0,0.0,1.0,0.0,1.0
TXN_201636,CUST_524,1428,16234.0,2025-08-25 02:05:34,0,2,0,8,0,9.694924684536947,0.0,0.0,0.0,1.0,0.0,1.0
TXN_201637,CUST_567,2500,8702.0,2025-08-13 07:34:27,0,7,2,8,0,9.071423072789514,0.0,0.0,1.0,0.0,0.0,1.0
TXN_201638,CUST_389,2457,4868.0,2025-08-18 09:02:32,0,9,0,8,0,8.4906438561827,1.0,0.0,0.0,0.0,0.0,1.0
TXN_201639,CUST_329,1046,5027.0,2025-08-07 07:24:25,0,7,3,8,0,8.522777569710138,0.0,0.0,0.0,1.0,0.0,1.0
TXN_201640,CUST_166,1009,10110.0,2025-08-08 12:57:25,0,12,4,8,0,9.2213792190914,1.0,0.0,0.0,0.0,0.0,1.0
TXN_201641,CUST_314,14,4758.0,2025-08-13 17:34:38,0,17,2,8,0,8.46779284112111,0.0,0.0,0.0,1.0,0.0,1.0
TXN_201642,CUST_700,684,8360.0,2025-08-07 07:13:21,1,7,3,8,0,9.031333316150057,0.0,0.0,0.0,1.0,0.0,1.0
TXN_201643,CUST_477,581,9407.0,2025-08-16 08:49:52,0,8,5,8,0,9.149315670138408,0.0,1.0,0.0,0.0,0.0,1.0
TXN_201644,CUST_164,2927,171469.0,2025-08-03 03:20:24,0,3,6,8,1,12.052163603172897,0.0,0.0,0.0,1.0,0.0,1.0
TXN_201645,CUST_756,2165,10645.0,2025-08-08 13:53:43,0,13,4,8,0,9.272939513732704,0.0,0.0,0.0,1.0,0.0,1.0
TXN_201646,CUST_370,2035,220284.0,2025-08-01 02:35:52,0,2,4,8,1,12.302677441502688,0.0,0.0,0.0,1.0,0.0,1.0
TXN_201647,CUST_180,1133,19056.0,2025-08-14 04:58:53,0,4,3,8,0,9.855189767128376,0.0,0.0,0.0,1.0,0.0,1.0
TXN_201648,CUST_665,2632,5022.0,2025-08-20 01:37:30,0,1,2,8,0,8.521782643750045,0.0,0.0,1.0,0.0,0.0,1.0
TXN_201649,CUST_414,1501,4601.0,2025-08-19 13:51:50,0,13,1,8,0,8.434246270595311,0.0,1.0,0.0,0.0,0.0,1.0
TXN_201650,CUST_735,224,6303.0,2025-08-12 05:09:38,0,5,1,8,0,8.748939631537715,0.0,1.0,0.0,0.0,0.0,1.0
TXN_201651,CUST_767,2166,281000.0,2025-08-07 04:47:36,1,4,3,8,1,12.546113507028412,0.0,1.0,0.0,0.0,0.0,1.0
TXN_201652,CUST_673,1205,10229.0,2025-08-15 12:59:24,1,12,4,8,0,9.233079858945672,0.0,1.0,0.0,0.0,1.0,0.0
TXN_201653,CUST_240,1719,2755.0,2025-08-22 01:58:06,0,1,4,8,0,7.9215356321335495,0.0,0.0,0.0,1.0,0.0,1.0
TXN_201654,CUST_252,299,11627.0,2025-08-01 23:45:20,0,23,4,8,0,9.361171261678766,0.0,1.0,0.0,0.0,0.0,1.0
TXN_201655,CUST_387,2700,13942.0,2025-08-16 06:29:00,0,6,5,8,0,9.54273286919502,0.0,0.0,0.0,1.0,0.0,1.0
TXN_201656,CUST_529,480,7120.0,2025-08-18 06:31:23,0,6,0,8,0,8.870803443982124,0.0,0.0,1.0,0.0,0.0,1.0
TXN_201657,CUST_570,1529,18050.0,2025-08-01 22:17:41,0,22,4,8,0,9.800956363888462,0.0,0.0,0.0,1.0,0.0,1.0
TXN_201658,CUST_359,2714,115252.0,2025-08-22 20:13:34,1,20,4,8,1,11.654884990888874,0.0,1.0,0.0,0.0,0.0,1.0
TXN_201659,CUST_632,2633,175425.0,2025-08-02 16:05:06,0,16,5,8,1,12.074972580546026,0.0,0.0,0.0,1.0,0.0,1.0
TXN_201660,CUST_302,2261,19762.0,2025-08-18 16:32:12,0,16,0,8,0,9.891566781640435,0.0,1.0,0.0,0.0,0.0,1.0
TXN_201661,CUST_407,670,5766.0,2025-08-17 12:08:25,0,12,6,8,0,8.659907293615413,0.0,0.0,1.0,0.0,1.0,0.0
TXN_201662,CUST_130,2838,7020.0,2025-08-03 13:36:43,0,13,6,8,0,8.85666093701725,0.0,1.0,0.0,0.0,0.0,1.0
TXN_201663,CUST_617,1830,137036.0,2025-08-06 13:41:23,0,13,2,8,1,11.828006241339818,0.0,0.0,0.0,1.0,0.0,1.0
TXN_201664,CUST_345,1764,42483.0,2025-08-02 00:22:55,0,0,5,8,0,10.656882813441431,0.0,1.0,0.0,0.0,1.0,0.0
TXN_201665,CUST_752,402,2862.0,2025-08-17 09:33:32,0,9,6,8,0,7.959625305098115,0.0,1.0,0.0,0.0,0.0,1.0
TXN_201666,CUST_504,1805,10090.0,2025-08-05 13:18:30,0,13,1,8,0,9.219399216464529,0.0,1.0,0.0,0.0,0.0,1.0
TXN_201667,CUST_166,2078,9007.0,2025-08-15 17:44:49,0,17,4,8,0,9.105868350379472,0.0,0.0,1.0,0.0,0.0,1.0
TXN_201668,CUST_446,978,7244.0,2025-08-03 04:18:57,0,4,6,8,0,8.888066854754783,0.0,0.0,1.0,0.0,0.0,1.0
TXN_201669,CUST_775,2812,5418.0,2025-08-24 13:06:57,0,13,6,8,0,8.597666575566114,0.0,0.0,1.0,0.0,0.0,1.0
TXN_201670,CUST_776,1533,39061.0,2025-08-22 17:59:03,0,17,4,8,0,10.572905406396837,0.0,0.0,0.0,1.0,0.0,1.0
TXN_201671,CUST_297,2980,24356.0,2025-08-21 04:07:55,0,4,3,8,0,10.100574561530555,0.0,1.0,0.0,0.0,0.0,1.0
