account_age_days,transaction_amount,hour,weekday,month,is_high_value,transaction_amount_log,channel_Atm,channel_Mobile,channel_Pos,channel_Web,kyc_verified_No,kyc_verified_Yes,is_fraud
1270,10451.0,15,3,8,0,9.254548626640505,0.0,1.0,0.0,0.0,0.0,1.0,0
329,8104.0,22,5,8,0,9.000236434169777,0.0,0.0,0.0,1.0,0.0,1.0,0
2234,210546.0,4,4,8,1,12.257464185091507,0.0,1.0,0.0,0.0,0.0,1.0,1
2645,6843.0,21,6,8,0,8.831127635012084,0.0,1.0,0.0,0.0,0.0,1.0,0
1871,274335.0,10,4,8,1,12.522108911478483,0.0,0.0,1.0,0.0,0.0,1.0,1
503,15608.0,15,4,8,0,9.655602949958412,0.0,1.0,0.0,0.0,1.0,0.0,0
2943,61014.0,7,4,8,1,11.01887501456594,0.0,0.0,1.0,0.0,0.0,1.0,0
997,290401.0,20,4,8,1,12.579021448961404,0.0,0.0,1.0,0.0,0.0,1.0,0
612,6770.0,11,3,8,0,8.820404065485645,0.0,1.0,0.0,0.0,0.0,1.0,0
513,9643.0,12,4,8,0,9.17409123930106,0.0,1.0,0.0,0.0,0.0,1.0,0
657,6761.0,12,1,8,0,8.819073983267831,0.0,1.0,0.0,0.0,0.0,1.0,0
875,11277.0,8,4,8,0,9.330609204367128,1.0,0.0,0.0,0.0,0.0,1.0,0
383,31834.0,13,6,8,0,10.368321592451126,0.0,1.0,0.0,0.0,0.0,1.0,0
2641,3856.0,14,6,8,0,8.257644958208228,0.0,1.0,0.0,0.0,0.0,1.0,0
1124,3290.0,14,0,8,0,8.098946748943339,0.0,0.0,1.0,0.0,1.0,0.0,0
2372,25036.0,7,5,8,0,10.128110009729737,1.0,0.0,0.0,0.0,0.0,1.0,0
1187,9457.0,8,2,8,0,9.15461622320382,0.0,1.0,0.0,0.0,0.0,1.0,0
400,286997.0,7,1,8,1,12.56723052607636,0.0,1.0,0.0,0.0,0.0,1.0,0
1180,9257.0,1,5,8,0,9.133243321591216,0.0,0.0,0.0,1.0,0.0,1.0,0
1711,298454.0,20,0,8,1,12.60637444668146,0.0,0.0,0.0,1.0,0.0,1.0,0
2346,23132.0,9,6,8,0,10.04901544850107,0.0,1.0,0.0,0.0,0.0,1.0,0
429,5557.0,15,5,8,0,8.62299361030245,0.0,0.0,0.0,1.0,0.0,1.0,0
1946,22775.0,2,3,8,0,10.033462628957874,0.0,1.0,0.0,0.0,0.0,1.0,0
209,26748.0,9,5,8,0,10.194252368447811,0.0,0.0,0.0,1.0,0.0,1.0,0
302,123615.0,16,4,8,1,11.724935265466009,0.0,1.0,0.0,0.0,0.0,1.0,0
2980,24356.0,4,3,8,0,10.100574561530555,0.0,1.0,0.0,0.0,0.0,1.0,0
431,2051.0,6,3,8,0,7.62657020629066,0.0,0.0,1.0,0.0,1.0,0.0,0
730,9313.0,11,0,8,0,9.139273923542325,0.0,1.0,0.0,0.0,1.0,0.0,0
713,32039.0,2,5,8,0,10.374740401182295,0.0,0.0,0.0,1.0,0.0,1.0,0
132,3166.0,4,4,8,0,8.06054004653864,0.0,0.0,0.0,1.0,0.0,1.0,0
2360,11333.0,20,5,8,0,9.335562336729565,0.0,0.0,0.0,1.0,0.0,1.0,0
1891,13465.0,7,2,8,0,9.507923269105229,0.0,0.0,0.0,1.0,0.0,1.0,0
1385,10764.0,0,1,8,0,9.284055409798464,0.0,1.0,0.0,0.0,0.0,1.0,0
1534,3640.0,19,6,8,0,8.200013648175434,0.0,0.0,1.0,0.0,0.0,1.0,0
1933,11085.0,4,2,8,0,9.31343832997975,0.0,0.0,0.0,1.0,0.0,1.0,0
1779,6638.0,14,3,8,0,8.80071662871916,0.0,0.0,0.0,1.0,0.0,1.0,1
984,9185.0,21,2,8,0,9.12543586488574,0.0,0.0,0.0,1.0,0.0,1.0,0
1564,61178.0,4,5,8,1,11.021559272360458,0.0,1.0,0.0,0.0,0.0,1.0,0
994,28480.0,18,2,8,0,10.25699247726904,0.0,0.0,0.0,1.0,1.0,0.0,0
1519,276510.0,19,0,8,1,12.530005882155011,1.0,0.0,0.0,0.0,1.0,0.0,0
1869,7680.0,3,4,8,0,8.946505025998682,0.0,1.0,0.0,0.0,0.0,1.0,0
1540,9043.0,4,5,8,0,9.10985683339786,0.0,1.0,0.0,0.0,0.0,1.0,0
330,210033.0,4,6,8,1,12.25502470135635,0.0,0.0,1.0,0.0,0.0,1.0,0
91,57423.0,8,6,8,1,10.958217613387388,0.0,0.0,1.0,0.0,0.0,1.0,0
1074,16656.0,0,4,8,0,9.720585827477109,0.0,0.0,1.0,0.0,1.0,0.0,0
2482,3275.0,8,5,8,0,8.09437844497296,0.0,0.0,0.0,1.0,0.0,1.0,0
387,86229.0,9,4,8,1,11.364773423946373,0.0,0.0,0.0,1.0,0.0,1.0,0
551,161836.0,8,0,8,1,11.994344934843324,0.0,0.0,0.0,1.0,0.0,1.0,0
2359,11781.0,10,1,8,0,9.374328222081632,1.0,0.0,0.0,0.0,0.0,1.0,1
1391,6193.0,19,4,8,0,8.731336360533149,0.0,1.0,0.0,0.0,0.0,1.0,0
1390,4750.0,15,4,8,0,8.46611040118692,0.0,1.0,0.0,0.0,0.0,1.0,0
2773,11232.0,6,3,8,0,9.326611153641569,0.0,1.0,0.0,0.0,0.0,1.0,0
1785,13484.0,5,2,8,0,9.50933323557383,0.0,0.0,0.0,1.0,0.0,1.0,0
2211,11045.0,19,0,8,0,9.309823650461134,0.0,0.0,1.0,0.0,0.0,1.0,0
1916,2907.0,9,3,8,0,7.97522083865341,0.0,0.0,0.0,1.0,1.0,0.0,0
340,6049.0,15,5,8,0,8.707813551024888,0.0,0.0,1.0,0.0,0.0,1.0,0
1660,18282.0,22,3,8,0,9.813726945328504,0.0,0.0,0.0,1.0,0.0,1.0,0
986,13117.0,15,1,8,0,9.48174061185368,0.0,0.0,1.0,0.0,0.0,1.0,0
2456,7209.0,7,2,8,0,8.883224230278994,1.0,0.0,0.0,0.0,0.0,1.0,0
772,3327.0,3,1,8,0,8.1101268019411,0.0,0.0,1.0,0.0,0.0,1.0,0
946,8726.0,16,1,8,0,9.074176947163313,0.0,0.0,1.0,0.0,0.0,1.0,0
148,4178.0,11,6,8,0,8.337827262447915,0.0,1.0,0.0,0.0,0.0,1.0,0
1626,13259.0,21,4,8,0,9.492507263739853,0.0,0.0,0.0,1.0,0.0,1.0,0
233,12147.0,1,5,8,0,9.40491982616564,0.0,1.0,0.0,0.0,0.0,1.0,0
1040,46011.0,9,3,8,0,10.7366575110159,0.0,0.0,0.0,1.0,0.0,1.0,0
858,57470.0,10,2,8,1,10.95903575173321,0.0,0.0,1.0,0.0,0.0,1.0,0
1494,12850.0,1,1,8,0,9.461176908307142,0.0,0.0,0.0,1.0,0.0,1.0,0
1428,16234.0,2,0,8,0,9.694924684536948,0.0,0.0,0.0,1.0,0.0,1.0,0
76,64482.0,17,4,8,1,11.074156902152795,0.0,0.0,1.0,0.0,0.0,1.0,0
2245,262690.0,13,1,8,1,12.478733715475032,0.0,1.0,0.0,0.0,0.0,1.0,0
664,6946.0,18,0,8,0,8.846065190692881,0.0,0.0,0.0,1.0,1.0,0.0,0
1961,4869.0,7,6,8,0,8.490849216076635,0.0,0.0,0.0,1.0,0.0,1.0,0
1419,210327.0,10,3,8,1,12.256423495956897,1.0,0.0,0.0,0.0,0.0,1.0,0
2451,11130.0,2,3,8,0,9.317489287493226,0.0,0.0,0.0,1.0,0.0,1.0,0
1073,10061.0,18,4,8,0,9.216521231051264,0.0,0.0,0.0,1.0,0.0,1.0,0
674,26346.0,11,6,8,0,10.179109695495468,0.0,0.0,0.0,1.0,0.0,1.0,0
959,3782.0,2,2,8,0,8.23827262463303,0.0,0.0,0.0,1.0,0.0,1.0,0
2817,12573.0,11,3,8,0,9.439386468943006,0.0,0.0,0.0,1.0,1.0,0.0,0
1025,10970.0,9,4,8,0,9.30301070681749,0.0,0.0,0.0,1.0,0.0,1.0,0
2090,10714.0,2,0,8,0,9.279399907907678,0.0,0.0,0.0,1.0,0.0,1.0,0
108,18899.0,5,6,8,0,9.846917201047734,0.0,1.0,0.0,0.0,1.0,0.0,0
959,6875.0,20,3,8,0,8.83579236650274,0.0,0.0,0.0,1.0,1.0,0.0,0
2850,5498.0,13,0,8,0,8.612321536507814,0.0,1.0,0.0,0.0,0.0,1.0,0
11,6751.0,1,6,8,0,8.817594036275793,0.0,1.0,0.0,0.0,0.0,1.0,1
2019,7071.0,18,2,8,0,8.863898604317479,0.0,1.0,0.0,0.0,0.0,1.0,0
2085,5869.0,10,1,8,0,8.677609912822142,0.0,0.0,1.0,0.0,1.0,0.0,0
2419,10160.0,1,5,8,0,9.22631214148588,0.0,0.0,0.0,1.0,0.0,1.0,0
712,10485.0,12,3,8,0,9.257796313132475,0.0,0.0,0.0,1.0,1.0,0.0,0
500,5768.0,3,5,8,0,8.660254034256889,0.0,1.0,0.0,0.0,1.0,0.0,0
221,2777.0,11,1,8,0,7.929486523314289,0.0,1.0,0.0,0.0,0.0,1.0,0
1997,15253.0,3,2,8,0,9.632597042724184,0.0,1.0,0.0,0.0,0.0,1.0,0
1954,16039.0,18,5,8,0,9.682840881420503,1.0,0.0,0.0,0.0,0.0,1.0,0
2454,12797.0,6,6,8,0,9.457044187699406,0.0,1.0,0.0,0.0,0.0,1.0,0
2867,6783.0,21,0,8,0,8.822322177471738,0.0,0.0,0.0,1.0,1.0,0.0,1
775,20616.0,2,4,8,0,9.933871257170567,0.0,0.0,0.0,1.0,0.0,1.0,0
2229,11591.0,6,6,8,0,9.358070484000518,0.0,0.0,0.0,1.0,0.0,1.0,0
2739,9743.0,8,1,8,0,9.18440698994968,0.0,1.0,0.0,0.0,0.0,1.0,0
1884,161882.0,0,2,8,1,11.99462913106419,0.0,1.0,0.0,0.0,0.0,1.0,0
1329,6509.0,5,2,8,0,8.781094735202615,0.0,0.0,0.0,1.0,1.0,0.0,0
1102,165045.0,10,6,8,1,12.013979501907386,0.0,1.0,0.0,0.0,0.0,1.0,0
934,3429.0,23,0,8,0,8.140315540159985,1.0,0.0,0.0,0.0,0.0,1.0,0
2239,46498.0,7,1,8,0,10.74718608596786,0.0,1.0,0.0,0.0,0.0,1.0,0
278,11502.0,14,1,8,0,9.35036314989601,0.0,1.0,0.0,0.0,1.0,0.0,0
1866,25630.0,0,0,8,0,10.151557835374197,0.0,1.0,0.0,0.0,0.0,1.0,0
1407,9688.0,8,3,8,0,9.178746500385005,0.0,0.0,0.0,1.0,0.0,1.0,0
2728,291569.0,7,3,8,1,12.583035393165623,1.0,0.0,0.0,0.0,0.0,1.0,0
1785,2998.0,7,3,8,0,8.00603417874901,0.0,0.0,1.0,0.0,0.0,1.0,0
2991,12601.0,0,3,8,0,9.441610810502,0.0,1.0,0.0,0.0,0.0,1.0,0
184,165198.0,11,5,8,1,12.014906086781927,0.0,1.0,0.0,0.0,0.0,1.0,0
1423,2108.0,15,6,8,0,7.653969180478774,0.0,1.0,0.0,0.0,0.0,1.0,0
2307,48408.0,3,1,8,0,10.787441025831312,0.0,0.0,0.0,1.0,0.0,1.0,0
2397,11541.0,2,4,8,0,9.353747835270912,0.0,1.0,0.0,0.0,0.0,1.0,0
1529,5296.0,11,4,8,0,8.574895901544526,0.0,1.0,0.0,0.0,1.0,0.0,0
2890,281641.0,15,0,8,1,12.54839203987188,0.0,0.0,1.0,0.0,0.0,1.0,0
735,9253.0,23,2,8,0,9.132811169466946,1.0,0.0,0.0,0.0,0.0,1.0,0
545,246227.0,4,0,8,1,12.414013214941749,0.0,1.0,0.0,0.0,0.0,1.0,1
2736,170009.0,11,5,8,1,12.043612537831777,0.0,0.0,0.0,1.0,0.0,1.0,1
1719,2101.0,21,2,8,0,7.650644551436897,0.0,0.0,0.0,1.0,0.0,1.0,0
486,7056.0,17,0,8,0,8.86177531100083,0.0,0.0,0.0,1.0,0.0,1.0,0
252,4826.0,5,4,8,0,8.481980435660493,0.0,0.0,0.0,1.0,1.0,0.0,0
2625,11254.0,21,4,8,0,9.328567753340833,0.0,0.0,0.0,1.0,0.0,1.0,0
2177,17789.0,3,0,8,0,9.786391780659882,1.0,0.0,0.0,0.0,0.0,1.0,0
228,17609.0,21,3,8,0,9.776222201490253,1.0,0.0,0.0,0.0,0.0,1.0,0
1477,15185.0,6,5,8,0,9.62812922977318,0.0,1.0,0.0,0.0,0.0,1.0,0
1327,8595.0,5,4,8,0,9.0590522577624,0.0,1.0,0.0,0.0,0.0,1.0,0
1364,8909.0,13,4,8,0,9.094929520464856,0.0,0.0,0.0,1.0,0.0,1.0,0
1979,23943.0,7,4,8,0,10.083473049532534,1.0,0.0,0.0,0.0,0.0,1.0,0
14,14864.0,8,4,8,0,9.6067647354322,0.0,0.0,0.0,1.0,0.0,1.0,0
209,19869.0,15,1,8,0,9.896966335545862,0.0,0.0,0.0,1.0,0.0,1.0,0
252,21102.0,7,2,8,0,9.957170489452311,0.0,0.0,1.0,0.0,0.0,1.0,0
1532,17316.0,6,1,8,0,9.75944395695215,0.0,0.0,0.0,1.0,0.0,1.0,0
2622,4688.0,20,2,8,0,8.452974619089586,1.0,0.0,0.0,0.0,1.0,0.0,0
542,10716.0,20,5,8,0,9.279586544712997,0.0,1.0,0.0,0.0,1.0,0.0,0
888,12655.0,18,4,8,0,9.445886690007436,1.0,0.0,0.0,0.0,1.0,0.0,1
583,5395.0,15,1,8,0,8.593413217327647,0.0,0.0,0.0,1.0,0.0,1.0,0
1424,111751.0,21,5,8,1,11.624037409407387,0.0,0.0,1.0,0.0,0.0,1.0,0
567,6045.0,12,2,8,0,8.707152175339404,0.0,0.0,1.0,0.0,0.0,1.0,0
1708,8526.0,9,6,8,0,9.050992878742049,0.0,1.0,0.0,0.0,0.0,1.0,0
795,8083.0,4,5,8,0,8.997642078523512,0.0,1.0,0.0,0.0,0.0,1.0,0
2978,3933.0,18,6,8,0,8.277411998949004,1.0,0.0,0.0,0.0,0.0,1.0,0
2677,4611.0,22,0,8,0,8.436416881388949,0.0,1.0,0.0,0.0,0.0,1.0,0
603,9078.0,4,4,8,0,9.113719333371757,0.0,0.0,0.0,1.0,0.0,1.0,0
2798,12651.0,3,3,8,0,9.44557058442554,0.0,1.0,0.0,0.0,0.0,1.0,0
1077,8619.0,3,0,8,0,9.06184036365774,0.0,0.0,0.0,1.0,0.0,1.0,0
1314,12771.0,10,1,8,0,9.455010553834672,0.0,1.0,0.0,0.0,0.0,1.0,0
436,44343.0,18,0,8,0,10.69973269109964,0.0,0.0,0.0,1.0,0.0,1.0,0
2231,17197.0,18,3,8,0,9.75254837697084,0.0,1.0,0.0,0.0,0.0,1.0,0
2832,6004.0,17,6,8,0,8.700347734514084,0.0,0.0,1.0,0.0,0.0,1.0,0
1395,11109.0,10,1,8,0,9.315600882633676,0.0,1.0,0.0,0.0,1.0,0.0,0
2974,4236.0,10,2,8,0,8.351610750626559,0.0,0.0,0.0,1.0,0.0,1.0,0
639,13219.0,3,2,8,0,9.489486113405675,0.0,0.0,0.0,1.0,0.0,1.0,0
651,9138.0,16,3,8,0,9.120306249272202,0.0,0.0,0.0,1.0,1.0,0.0,1
875,299206.0,12,3,8,1,12.608890920530708,0.0,1.0,0.0,0.0,1.0,0.0,0
2226,72935.0,19,3,8,1,11.19733762326474,0.0,0.0,0.0,1.0,0.0,1.0,1
2875,5349.0,23,2,8,0,8.584851839890053,1.0,0.0,0.0,0.0,0.0,1.0,0
1368,21315.0,3,4,8,0,9.967213243416673,0.0,1.0,0.0,0.0,0.0,1.0,0
2687,6495.0,0,0,8,0,8.778941881841513,1.0,0.0,0.0,0.0,0.0,1.0,0
1950,2100.0,11,6,8,0,7.650168700845001,0.0,0.0,0.0,1.0,0.0,1.0,0
2929,9712.0,6,0,8,0,9.18122047340233,0.0,1.0,0.0,0.0,1.0,0.0,0
2431,31546.0,20,5,8,0,10.359233776285055,0.0,0.0,1.0,0.0,0.0,1.0,0
1421,8736.0,10,1,8,0,9.075322160298096,0.0,0.0,0.0,1.0,0.0,1.0,0
1409,178662.0,16,0,8,1,12.093256628786182,0.0,0.0,0.0,1.0,0.0,1.0,1
2643,26626.0,7,0,8,0,10.18968101756145,0.0,1.0,0.0,0.0,1.0,0.0,0
2977,54802.0,13,2,8,1,10.911500215963228,0.0,1.0,0.0,0.0,0.0,1.0,0
1953,9127.0,7,2,8,0,9.119101891541913,0.0,0.0,0.0,1.0,0.0,1.0,0
547,14267.0,23,0,8,0,9.565774546478782,0.0,1.0,0.0,0.0,0.0,1.0,0
1018,8148.0,21,2,8,0,9.00565049932022,0.0,0.0,0.0,1.0,0.0,1.0,0
1005,8909.0,16,1,8,0,9.094929520464856,0.0,1.0,0.0,0.0,0.0,1.0,0
1253,19886.0,12,1,8,0,9.897821530909502,1.0,0.0,0.0,0.0,0.0,1.0,0
902,12215.0,18,6,8,0,9.410501846898468,1.0,0.0,0.0,0.0,0.0,1.0,0
248,7829.0,9,6,8,0,8.965717788984849,0.0,1.0,0.0,0.0,1.0,0.0,0
958,219420.0,6,0,8,1,12.29874753783079,0.0,0.0,0.0,1.0,0.0,1.0,0
642,4898.0,1,4,8,0,8.496786381638575,0.0,1.0,0.0,0.0,0.0,1.0,0
1054,251256.0,12,6,8,1,12.434231598663835,0.0,0.0,1.0,0.0,0.0,1.0,0
284,8698.0,3,3,8,0,9.07096335550754,0.0,0.0,0.0,1.0,0.0,1.0,0
1435,4605.0,19,1,8,0,8.43511508038063,0.0,0.0,0.0,1.0,0.0,1.0,0
1464,6091.0,3,5,8,0,8.714731714015052,0.0,1.0,0.0,0.0,0.0,1.0,0
1550,19922.0,0,6,8,0,9.899630122208825,0.0,1.0,0.0,0.0,0.0,1.0,0
2225,162995.0,11,1,8,1,12.001480939610492,0.0,0.0,0.0,1.0,0.0,1.0,1
2916,6507.0,17,2,8,0,8.780787468338929,0.0,0.0,0.0,1.0,0.0,1.0,0
678,290810.0,9,3,8,1,12.580428850611098,0.0,1.0,0.0,0.0,1.0,0.0,0
2577,3057.0,15,1,8,0,8.025516386489008,0.0,1.0,0.0,0.0,0.0,1.0,0
2940,65196.0,23,4,8,1,11.085168734586208,0.0,0.0,0.0,1.0,0.0,1.0,0
1556,5512.0,15,0,8,0,8.614864218589684,0.0,0.0,1.0,0.0,0.0,1.0,0
1127,9738.0,22,3,8,0,9.1838937219612,0.0,0.0,0.0,1.0,0.0,1.0,0
2322,41733.0,18,1,8,0,10.63907142329333,0.0,1.0,0.0,0.0,0.0,1.0,0
522,7493.0,6,0,8,0,8.921857979353632,0.0,1.0,0.0,0.0,0.0,1.0,0
196,3483.0,13,5,8,0,8.155936337972394,0.0,1.0,0.0,0.0,0.0,1.0,0
1073,113408.0,18,6,8,1,11.638756032205912,0.0,1.0,0.0,0.0,0.0,1.0,1
2415,15375.0,1,6,8,0,9.640563131210074,0.0,1.0,0.0,0.0,0.0,1.0,0
1433,9637.0,5,6,8,0,9.173468897200278,0.0,1.0,0.0,0.0,1.0,0.0,0
2813,2790.0,15,3,8,0,7.934155233536322,0.0,1.0,0.0,0.0,0.0,1.0,0
44,10434.0,6,2,8,0,9.2529208195113,0.0,0.0,1.0,0.0,0.0,1.0,0
313,94811.0,11,0,8,1,11.459651262510734,0.0,0.0,1.0,0.0,0.0,1.0,0
421,297344.0,11,3,8,1,12.60264835979242,0.0,0.0,0.0,1.0,0.0,1.0,0
124,207106.0,10,0,8,1,12.240990846909035,0.0,1.0,0.0,0.0,0.0,1.0,0
28,4748.0,8,5,8,0,8.465689348549121,0.0,1.0,0.0,0.0,0.0,1.0,0
1899,4885.0,4,6,8,0,8.494129251817686,1.0,0.0,0.0,0.0,0.0,1.0,0
927,90063.0,11,2,8,1,11.408275807703808,0.0,1.0,0.0,0.0,0.0,1.0,0
1459,8217.0,19,0,8,0,9.014082149443356,0.0,0.0,0.0,1.0,0.0,1.0,0
125,231147.0,10,6,8,1,12.350813476988716,0.0,1.0,0.0,0.0,0.0,1.0,0
643,7669.0,6,0,8,0,8.945071894361302,1.0,0.0,0.0,0.0,0.0,1.0,0
263,21571.0,11,6,8,0,9.979151456457116,0.0,0.0,1.0,0.0,0.0,1.0,0
723,9795.0,23,1,8,0,9.18972941807206,0.0,1.0,0.0,0.0,0.0,1.0,0
1932,8972.0,17,6,8,0,9.101975347298058,0.0,1.0,0.0,0.0,1.0,0.0,0
1669,12439.0,2,6,8,0,9.42867236629317,1.0,0.0,0.0,0.0,0.0,1.0,0
1544,4943.0,3,3,8,0,8.505929999137527,0.0,0.0,1.0,0.0,0.0,1.0,1
962,6067.0,12,3,8,0,8.710784340468424,0.0,0.0,1.0,0.0,0.0,1.0,0
1582,2541.0,3,6,8,0,7.8407064517494,0.0,1.0,0.0,0.0,0.0,1.0,0
2457,17788.0,1,5,8,0,9.78633556772527,1.0,0.0,0.0,0.0,0.0,1.0,0
328,3925.0,7,4,8,0,8.275376374836407,0.0,1.0,0.0,0.0,0.0,1.0,0
1794,1656.0,20,5,8,0,7.412764017426562,0.0,0.0,1.0,0.0,0.0,1.0,0
1443,15258.0,7,5,8,0,9.632924771891735,0.0,1.0,0.0,0.0,0.0,1.0,0
1719,2755.0,1,4,8,0,7.921535632133549,0.0,0.0,0.0,1.0,0.0,1.0,0
1439,17875.0,1,1,8,0,9.79121431005334,0.0,1.0,0.0,0.0,0.0,1.0,0
2133,14194.0,13,3,8,0,9.560645068907071,0.0,0.0,1.0,0.0,0.0,1.0,0
1056,10333.0,14,0,8,0,9.24319470884713,0.0,1.0,0.0,0.0,0.0,1.0,0
1858,8896.0,4,2,8,0,9.093469420244768,0.0,0.0,1.0,0.0,0.0,1.0,0
961,66450.0,16,0,8,1,11.104220112937112,0.0,0.0,0.0,1.0,0.0,1.0,0
1418,58204.0,15,1,8,1,10.971726540682342,0.0,1.0,0.0,0.0,0.0,1.0,0
1233,173915.0,12,6,8,1,12.066327703010517,0.0,0.0,0.0,1.0,0.0,1.0,0
1333,4633.0,9,1,8,0,8.441175704992322,0.0,0.0,0.0,1.0,0.0,1.0,0
2323,7736.0,13,6,8,0,8.953769294549454,0.0,0.0,1.0,0.0,1.0,0.0,0
2339,7548.0,15,1,8,0,8.929170383139624,0.0,0.0,0.0,1.0,0.0,1.0,0
1908,236393.0,6,3,8,1,12.373255183481325,0.0,0.0,0.0,1.0,0.0,1.0,1
1165,7297.0,6,3,8,0,8.895355616996392,0.0,1.0,0.0,0.0,1.0,0.0,0
1164,7118.0,16,1,8,0,8.870522545103873,0.0,1.0,0.0,0.0,0.0,1.0,0
2477,177836.0,10,5,8,1,12.088622679399975,0.0,1.0,0.0,0.0,1.0,0.0,1
2597,246817.0,15,4,8,1,12.41640650190328,0.0,0.0,1.0,0.0,1.0,0.0,0
1626,8017.0,16,3,8,0,8.989444293202451,1.0,0.0,0.0,0.0,0.0,1.0,0
959,6661.0,21,5,8,0,8.804175018753625,1.0,0.0,0.0,0.0,0.0,1.0,0
2887,10863.0,3,3,8,0,9.293209849798478,0.0,1.0,0.0,0.0,0.0,1.0,0
2911,16697.0,22,0,8,0,9.723044230753946,1.0,0.0,0.0,0.0,0.0,1.0,0
539,290870.0,21,0,8,1,12.58063514889852,0.0,1.0,0.0,0.0,0.0,1.0,0
2565,135211.0,8,0,8,1,11.814599196048746,0.0,0.0,0.0,1.0,0.0,1.0,0
2862,2913.0,0,0,8,0,7.97728198675515,0.0,0.0,0.0,1.0,0.0,1.0,0
2331,3533.0,23,0,8,0,8.170185652879642,0.0,1.0,0.0,0.0,0.0,1.0,0
2084,61232.0,17,1,8,1,11.022441538862152,0.0,1.0,0.0,0.0,0.0,1.0,0
2135,3684.0,7,5,8,0,8.212025804623437,0.0,0.0,0.0,1.0,0.0,1.0,0
2219,10902.0,13,1,8,0,9.296793259706382,0.0,0.0,1.0,0.0,1.0,0.0,0
2947,3925.0,20,1,8,0,8.275376374836407,0.0,0.0,0.0,1.0,0.0,1.0,0
947,7826.0,12,0,8,0,8.965334573804839,0.0,1.0,0.0,0.0,0.0,1.0,0
1880,4168.0,5,4,8,0,8.335431477880796,0.0,1.0,0.0,0.0,0.0,1.0,0
1248,12797.0,1,3,8,0,9.457044187699406,0.0,0.0,0.0,1.0,0.0,1.0,0
361,8879.0,13,3,8,0,9.091556835986216,0.0,0.0,1.0,0.0,1.0,0.0,1
1852,11698.0,8,2,8,0,9.3672586470476,0.0,0.0,1.0,0.0,0.0,1.0,0
1194,274265.0,4,4,8,1,12.52185371736552,0.0,0.0,0.0,1.0,0.0,1.0,1
2823,7759.0,2,1,8,0,8.956737613177264,0.0,0.0,1.0,0.0,0.0,1.0,0
1097,9884.0,14,4,8,0,9.198773735604718,0.0,0.0,0.0,1.0,0.0,1.0,0
2817,111761.0,13,5,8,1,11.624126889261058,0.0,0.0,1.0,0.0,0.0,1.0,0
585,9621.0,9,6,8,0,9.171807422259398,0.0,1.0,0.0,0.0,0.0,1.0,0
1995,187069.0,1,3,8,1,12.13923815734295,0.0,0.0,0.0,1.0,0.0,1.0,0
869,5663.0,18,3,8,0,8.641885635373555,0.0,1.0,0.0,0.0,0.0,1.0,0
1670,6852.0,4,4,8,0,8.832441791585824,1.0,0.0,0.0,0.0,0.0,1.0,0
1975,14111.0,11,6,8,0,9.554780778246572,0.0,1.0,0.0,0.0,1.0,0.0,1
2013,158117.0,23,4,8,1,11.971096868709328,0.0,0.0,0.0,1.0,0.0,1.0,0
1237,24857.0,5,4,8,0,10.120934911305456,0.0,1.0,0.0,0.0,0.0,1.0,0
88,4012.0,4,3,8,0,8.297294370266917,0.0,0.0,0.0,1.0,0.0,1.0,0
399,14859.0,23,6,8,0,9.60642831827175,0.0,1.0,0.0,0.0,0.0,1.0,0
2291,4563.0,12,5,8,0,8.425954710981966,1.0,0.0,0.0,0.0,0.0,1.0,0
2920,19088.0,2,4,8,0,9.8568675319009,0.0,0.0,1.0,0.0,0.0,1.0,1
1046,4834.0,7,3,8,0,8.483636407887396,0.0,1.0,0.0,0.0,0.0,1.0,1
1168,7509.0,15,2,8,0,8.92399074475818,0.0,0.0,0.0,1.0,0.0,1.0,0
627,4198.0,15,6,8,0,8.342601680684194,0.0,0.0,0.0,1.0,0.0,1.0,0
1731,8021.0,10,6,8,0,8.989943046329998,1.0,0.0,0.0,0.0,0.0,1.0,0
1384,10057.0,6,6,8,0,9.21612361673191,0.0,0.0,1.0,0.0,0.0,1.0,0
331,16289.0,19,2,8,0,9.69830670159609,0.0,0.0,0.0,1.0,0.0,1.0,1
1542,10601.0,16,6,8,0,9.268797941547753,1.0,0.0,0.0,0.0,0.0,1.0,0
2142,91245.0,19,0,8,1,11.42131443486749,0.0,1.0,0.0,0.0,0.0,1.0,0
2139,4783.0,1,0,8,0,8.473032295630468,0.0,1.0,0.0,0.0,0.0,1.0,0
2207,60919.0,22,0,8,1,11.0173168070091,0.0,0.0,0.0,1.0,0.0,1.0,0
1927,22465.0,3,6,8,0,10.019758334201514,0.0,0.0,0.0,1.0,1.0,0.0,0
1328,10380.0,13,1,8,0,9.247732491193243,0.0,0.0,1.0,0.0,0.0,1.0,0
1267,139981.0,14,6,8,1,11.849269121896857,0.0,0.0,0.0,1.0,0.0,1.0,0
1056,6857.0,11,4,8,0,8.833171133022866,0.0,0.0,0.0,1.0,0.0,1.0,0
44,65451.0,9,3,8,1,11.089072328548786,0.0,1.0,0.0,0.0,0.0,1.0,0
280,22118.0,0,6,8,0,10.00419224665776,0.0,0.0,0.0,1.0,0.0,1.0,0
2292,13793.0,19,4,8,0,9.531988993991236,0.0,1.0,0.0,0.0,0.0,1.0,0
328,212093.0,17,4,8,1,12.264784851609503,0.0,0.0,1.0,0.0,0.0,1.0,0
671,291314.0,20,5,8,1,12.582160434927662,0.0,1.0,0.0,0.0,0.0,1.0,0
